Mozilla/5.0 (Linux; Android 4.4.4; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9331 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android  (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8853 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/3114 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8547 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/7576 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 6.0.1; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8254 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4.4; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/7354 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 6.0.1; 7 Plus Build/KOT56I.A1215155364; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0982 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8652 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0019 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android  (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9350 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.1.2; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/7556 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0549 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android  (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/5498 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.1.2; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/2780 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 6.0.1; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/2833 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 8.0.1; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/5256 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 6.0.1; 7 Plus Build/KOT56I.A1215155364; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0196 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; 7 Plus Build/KOT56I.A1215155364; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/1220 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4.4; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8716 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4.4; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/6857 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.1.2; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/3977 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4.4; 7 Plus Build/KOT56I.A1215155364; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/4035 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 6.0.1; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0640 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android Kit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/6199 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/7759 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/4771 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9922 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.1.1; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0189 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.0.1; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9203 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 8.0.1; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0948 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/5072 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 8.0.1; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/5096 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.1.1; F103 Build/LRX21M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8848 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0549 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/3133 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android Kit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/6083 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0862 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 6.0.1; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/7714 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; 7 Plus Build/KOT56I.A1215155364; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/8905 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ; ONEPLUS Build/NMF26F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/3019 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; 7 Plus Build/KOT56I.A1215155364; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/1985 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/1670 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 7.0.1; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0594 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.1.1; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/5332 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/3G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; HM 2S Build/KTU84Q; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/2423 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android  (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0815 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 8.0.1; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/4620 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.0.1; SM-G9200 Build/MMB29K; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9933 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 5.1.1; 6 Plus Build/KO369I.A1319655396; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/0275 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 4.4; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/9423 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/4G Language/zh_CN ABI/arm64
Mozilla/5.0 (Linux; Android 6.0.1; A57 Build/NRD90M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/68.0.3440.91 Mobile Safari/537.36 MMWEBID/5038 MicroMessenger/7.0.12.1620(0x27000C34) Process/tools NetType/WIFI Language/zh_CN ABI/arm64
